Renderer, 35, 0.035
init, 26218, 26.218
clear, 8, 0.008
update, 19108, 19.108
modelMatrix, 13, 0.013
viewMatrix, 9, 0.009
projectionMatrix, 7, 0.007
draw, 43811, 43.811
clear, 10, 0.01
update, 1627, 1.627
modelMatrix, 3, 0.003
viewMatrix, 6, 0.006
projectionMatrix, 3, 0.003
draw, 2619, 2.619
clear, 4, 0.004
update, 1480, 1.48
modelMatrix, 2, 0.002
viewMatrix, 7, 0.007
projectionMatrix, 7, 0.007
draw, 2470, 2.47
clear, 2, 0.002
update, 1467, 1.467
modelMatrix, 3, 0.003
viewMatrix, 4, 0.004
projectionMatrix, 5, 0.005
draw, 2462, 2.462
clear, 3, 0.003
update, 1304, 1.304
modelMatrix, 2, 0.002
viewMatrix, 4, 0.004
projectionMatrix, 4, 0.004
draw, 2300, 2.3
clear, 3, 0.003
update, 1426, 1.426
modelMatrix, 2, 0.002
viewMatrix, 3, 0.003
projectionMatrix, 4, 0.004
draw, 2412, 2.412
clear, 3, 0.003
update, 1416, 1.416
modelMatrix, 2, 0.002
viewMatrix, 6, 0.006
projectionMatrix, 6, 0.006
draw, 2392, 2.392
clear, 2, 0.002
update, 1412, 1.412
modelMatrix, 2, 0.002
viewMatrix, 4, 0.004
projectionMatrix, 4, 0.004
draw, 2401, 2.401
clear, 3, 0.003
update, 1412, 1.412
modelMatrix, 2, 0.002
viewMatrix, 7, 0.007
projectionMatrix, 6, 0.006
draw, 2384, 2.384
clear, 3, 0.003
update, 1391, 1.391
modelMatrix, 2, 0.002
viewMatrix, 12, 0.012
projectionMatrix, 6, 0.006
draw, 2375, 2.375
clear, 3, 0.003
update, 1493, 1.493
modelMatrix, 1, 0.001
viewMatrix, 7, 0.007
projectionMatrix, 6, 0.006
draw, 2461, 2.461
clear, 2, 0.002
update, 1454, 1.454
modelMatrix, 2, 0.002
viewMatrix, 4, 0.004
projectionMatrix, 3, 0.003
draw, 2427, 2.427
clear, 2, 0.002
update, 1434, 1.434
modelMatrix, 2, 0.002
viewMatrix, 3, 0.003
projectionMatrix, 7, 0.007
draw, 3109, 3.109
clear, 2, 0.002
update, 1441, 1.441
modelMatrix, 2, 0.002
viewMatrix, 6, 0.006
projectionMatrix, 6, 0.006
draw, 2425, 2.425
clear, 3, 0.003
update, 1351, 1.351
modelMatrix, 3, 0.003
viewMatrix, 12, 0.012
projectionMatrix, 6, 0.006
draw, 2348, 2.348
clear, 2, 0.002
update, 1470, 1.47
modelMatrix, 3, 0.003
viewMatrix, 3, 0.003
projectionMatrix, 3, 0.003
draw, 2459, 2.459
clear, 2, 0.002
update, 1484, 1.484
modelMatrix, 2, 0.002
viewMatrix, 6, 0.006
projectionMatrix, 5, 0.005
draw, 2708, 2.708
clear, 2, 0.002
update, 1432, 1.432
modelMatrix, 2, 0.002
viewMatrix, 4, 0.004
projectionMatrix, 6, 0.006
draw, 2379, 2.379
clear, 3, 0.003
update, 1456, 1.456
modelMatrix, 2, 0.002
viewMatrix, 3, 0.003
projectionMatrix, 6, 0.006
draw, 2398, 2.398
clear, 2, 0.002
update, 1402, 1.402
modelMatrix, 2, 0.002
viewMatrix, 4, 0.004
projectionMatrix, 4, 0.004
draw, 2400, 2.4
clear, 2, 0.002
update, 1417, 1.417
modelMatrix, 2, 0.002
viewMatrix, 7, 0.007
projectionMatrix, 6, 0.006
draw, 2413, 2.413
clear, 3, 0.003
update, 1472, 1.472
modelMatrix, 2, 0.002
viewMatrix, 13, 0.013
projectionMatrix, 6, 0.006
draw, 2439, 2.439
clear, 2, 0.002
update, 1256, 1.256
modelMatrix, 3, 0.003
viewMatrix, 4, 0.004
projectionMatrix, 3, 0.003
draw, 2237, 2.237
clear, 3, 0.003
update, 1505, 1.505
modelMatrix, 2, 0.002
viewMatrix, 11, 0.011
projectionMatrix, 4, 0.004
draw, 3027, 3.027
clear, 2, 0.002
update, 1409, 1.409
modelMatrix, 2, 0.002
viewMatrix, 3, 0.003
projectionMatrix, 6, 0.006
draw, 2415, 2.415
clear, 3, 0.003
update, 1384, 1.384
modelMatrix, 2, 0.002
viewMatrix, 6, 0.006
projectionMatrix, 6, 0.006
draw, 2350, 2.35
clear, 2, 0.002
update, 1411, 1.411
modelMatrix, 2, 0.002
viewMatrix, 3, 0.003
projectionMatrix, 5, 0.005
draw, 2404, 2.404
clear, 2, 0.002
update, 1395, 1.395
modelMatrix, 8, 0.008
viewMatrix, 3, 0.003
projectionMatrix, 3, 0.003
draw, 2371, 2.371
clear, 3, 0.003
update, 1412, 1.412
modelMatrix, 2, 0.002
viewMatrix, 3, 0.003
projectionMatrix, 3, 0.003
draw, 2445, 2.445
clear, 3, 0.003
update, 1408, 1.408
modelMatrix, 2, 0.002
viewMatrix, 13, 0.013
projectionMatrix, 6, 0.006
draw, 2375, 2.375
clear, 2, 0.002
update, 1401, 1.401
modelMatrix, 3, 0.003
viewMatrix, 7, 0.007
projectionMatrix, 6, 0.006
draw, 2369, 2.369
clear, 3, 0.003
update, 1352, 1.352
modelMatrix, 2, 0.002
viewMatrix, 7, 0.007
projectionMatrix, 6, 0.006
draw, 2312, 2.312
clear, 2, 0.002
update, 1420, 1.42
modelMatrix, 2, 0.002
viewMatrix, 6, 0.006
projectionMatrix, 6, 0.006
draw, 2432, 2.432
clear, 2, 0.002
update, 1515, 1.515
modelMatrix, 3, 0.003
viewMatrix, 7, 0.007
projectionMatrix, 2, 0.002
draw, 2473, 2.473
clear, 3, 0.003
update, 1412, 1.412
modelMatrix, 2, 0.002
viewMatrix, 4, 0.004
projectionMatrix, 4, 0.004
draw, 2348, 2.348
clear, 3, 0.003
update, 1412, 1.412
modelMatrix, 2, 0.002
viewMatrix, 6, 0.006
projectionMatrix, 6, 0.006
draw, 2380, 2.38
clear, 2, 0.002
update, 1399, 1.399
modelMatrix, 2, 0.002
viewMatrix, 6, 0.006
projectionMatrix, 7, 0.007
draw, 2312, 2.312
clear, 2, 0.002
update, 1386, 1.386
modelMatrix, 3, 0.003
viewMatrix, 6, 0.006
projectionMatrix, 6, 0.006
draw, 2333, 2.333
clear, 2, 0.002
update, 1383, 1.383
modelMatrix, 2, 0.002
viewMatrix, 6, 0.006
projectionMatrix, 6, 0.006
draw, 2319, 2.319
clear, 3, 0.003
update, 1474, 1.474
modelMatrix, 2, 0.002
viewMatrix, 7, 0.007
projectionMatrix, 6, 0.006
draw, 3185, 3.185
clear, 3, 0.003
update, 1421, 1.421
modelMatrix, 2, 0.002
viewMatrix, 4, 0.004
projectionMatrix, 4, 0.004
draw, 2338, 2.338
clear, 3, 0.003
update, 1397, 1.397
modelMatrix, 2, 0.002
viewMatrix, 3, 0.003
projectionMatrix, 3, 0.003
draw, 2398, 2.398
clear, 2, 0.002
update, 1437, 1.437
modelMatrix, 2, 0.002
viewMatrix, 3, 0.003
projectionMatrix, 5, 0.005
draw, 2384, 2.384
clear, 2, 0.002
update, 1383, 1.383
modelMatrix, 2, 0.002
viewMatrix, 6, 0.006
projectionMatrix, 5, 0.005
draw, 2323, 2.323
clear, 2, 0.002
update, 1381, 1.381
modelMatrix, 2, 0.002
viewMatrix, 3, 0.003
projectionMatrix, 3, 0.003
draw, 2321, 2.321
clear, 2, 0.002
update, 1383, 1.383
modelMatrix, 2, 0.002
viewMatrix, 4, 0.004
projectionMatrix, 4, 0.004
draw, 2344, 2.344
clear, 3, 0.003
update, 1404, 1.404
modelMatrix, 2, 0.002
viewMatrix, 4, 0.004
projectionMatrix, 6, 0.006
draw, 2331, 2.331
clear, 2, 0.002
update, 1429, 1.429
modelMatrix, 1, 0.001
viewMatrix, 6, 0.006
projectionMatrix, 7, 0.007
draw, 3300, 3.3
clear, 3, 0.003
update, 1396, 1.396
modelMatrix, 2, 0.002
viewMatrix, 7, 0.007
projectionMatrix, 7, 0.007
draw, 2346, 2.346
clear, 1, 0.001
update, 1314, 1.314
modelMatrix, 2, 0.002
viewMatrix, 3, 0.003
projectionMatrix, 6, 0.006
draw, 2335, 2.335
clear, 2, 0.002
update, 1379, 1.379
modelMatrix, 2, 0.002
viewMatrix, 4, 0.004
projectionMatrix, 3, 0.003
draw, 2442, 2.442
clear, 3, 0.003
update, 1445, 1.445
modelMatrix, 3, 0.003
viewMatrix, 3, 0.003
projectionMatrix, 3, 0.003
draw, 2368, 2.368
clear, 3, 0.003
update, 1351, 1.351
modelMatrix, 3, 0.003
viewMatrix, 4, 0.004
projectionMatrix, 3, 0.003
draw, 2301, 2.301
clear, 3, 0.003
update, 1207, 1.207
modelMatrix, 2, 0.002
viewMatrix, 3, 0.003
projectionMatrix, 5, 0.005
draw, 4404, 4.404
clear, 5, 0.005
update, 1540, 1.54
modelMatrix, 4, 0.004
viewMatrix, 5, 0.005
projectionMatrix, 4, 0.004
draw, 2588, 2.588
clear, 3, 0.003
update, 4801, 4.801
modelMatrix, 3, 0.003
viewMatrix, 12, 0.012
projectionMatrix, 3, 0.003
draw, 5787, 5.787
clear, 4, 0.004
update, 1384, 1.384
modelMatrix, 4, 0.004
viewMatrix, 4, 0.004
projectionMatrix, 3, 0.003
draw, 2352, 2.352
clear, 2, 0.002
update, 15232, 15.232
modelMatrix, 3, 0.003
viewMatrix, 7, 0.007
projectionMatrix, 6, 0.006
draw, 16295, 16.295
clear, 3, 0.003
update, 1442, 1.442
modelMatrix, 2, 0.002
viewMatrix, 6, 0.006
projectionMatrix, 6, 0.006
draw, 3237, 3.237
clear, 3, 0.003
update, 4466, 4.466
modelMatrix, 2, 0.002
viewMatrix, 12, 0.012
projectionMatrix, 4, 0.004
draw, 5552, 5.552
clear, 3, 0.003
update, 2644, 2.644
modelMatrix, 3, 0.003
viewMatrix, 4, 0.004
projectionMatrix, 3, 0.003
draw, 4274, 4.274
clear, 3, 0.003
update, 14273, 14.273
modelMatrix, 4, 0.004
viewMatrix, 5, 0.005
projectionMatrix, 24, 0.024
draw, 15377, 15.377
clear, 3, 0.003
update, 14733, 14.733
modelMatrix, 3, 0.003
viewMatrix, 8, 0.008
projectionMatrix, 12, 0.012
draw, 15775, 15.775
clear, 3, 0.003
update, 15679, 15.679
modelMatrix, 3, 0.003
viewMatrix, 4, 0.004
projectionMatrix, 4, 0.004
draw, 16678, 16.678
clear, 3, 0.003
update, 14448, 14.448
modelMatrix, 11, 0.011
viewMatrix, 4, 0.004
projectionMatrix, 3, 0.003
draw, 15524, 15.524
clear, 3, 0.003
update, 15117, 15.117
modelMatrix, 4, 0.004
viewMatrix, 5, 0.005
projectionMatrix, 3, 0.003
draw, 16415, 16.415
clear, 3, 0.003
update, 15632, 15.632
modelMatrix, 4, 0.004
viewMatrix, 4, 0.004
projectionMatrix, 4, 0.004
draw, 16584, 16.584
clear, 10, 0.01
update, 14382, 14.382
modelMatrix, 3, 0.003
viewMatrix, 4, 0.004
projectionMatrix, 3, 0.003
draw, 15421, 15.421
clear, 3, 0.003
update, 14826, 14.826
modelMatrix, 3, 0.003
viewMatrix, 5, 0.005
projectionMatrix, 7, 0.007
draw, 15831, 15.831
clear, 2, 0.002
update, 14925, 14.925
modelMatrix, 3, 0.003
viewMatrix, 5, 0.005
projectionMatrix, 7, 0.007
draw, 15950, 15.95
clear, 2, 0.002
update, 15306, 15.306
modelMatrix, 5, 0.005
viewMatrix, 3, 0.003
projectionMatrix, 7, 0.007
draw, 25121, 25.121
clear, 3, 0.003
update, 5853, 5.853
modelMatrix, 2, 0.002
viewMatrix, 4, 0.004
projectionMatrix, 23, 0.023
draw, 6940, 6.94
clear, 2, 0.002
update, 14984, 14.984
modelMatrix, 3, 0.003
viewMatrix, 4, 0.004
projectionMatrix, 3, 0.003
draw, 15993, 15.993
clear, 3, 0.003
update, 15036, 15.036
modelMatrix, 3, 0.003
viewMatrix, 5, 0.005
projectionMatrix, 4, 0.004
draw, 15985, 15.985
clear, 4, 0.004
update, 15515, 15.515
modelMatrix, 4, 0.004
viewMatrix, 4, 0.004
projectionMatrix, 5, 0.005
draw, 16484, 16.484
clear, 3, 0.003
update, 14587, 14.587
modelMatrix, 3, 0.003
viewMatrix, 4, 0.004
projectionMatrix, 3, 0.003
draw, 15594, 15.594
clear, 2, 0.002
update, 1589, 1.589
modelMatrix, 2, 0.002
viewMatrix, 4, 0.004
projectionMatrix, 3, 0.003
draw, 2573, 2.573
clear, 2, 0.002
update, 11816, 11.816
modelMatrix, 4, 0.004
viewMatrix, 5, 0.005
projectionMatrix, 3, 0.003
draw, 12757, 12.757
clear, 4, 0.004
update, 1640, 1.64
modelMatrix, 4, 0.004
viewMatrix, 4, 0.004
projectionMatrix, 2, 0.002
draw, 2568, 2.568
clear, 3, 0.003
update, 1392, 1.392
modelMatrix, 10, 0.01
viewMatrix, 3, 0.003
projectionMatrix, 2, 0.002
draw, 2273, 2.273
clear, 3, 0.003
update, 1483, 1.483
modelMatrix, 2, 0.002
viewMatrix, 4, 0.004
projectionMatrix, 4, 0.004
draw, 2362, 2.362
clear, 4, 0.004
update, 1477, 1.477
modelMatrix, 3, 0.003
viewMatrix, 4, 0.004
projectionMatrix, 3, 0.003
draw, 2378, 2.378
clear, 3, 0.003
update, 1451, 1.451
modelMatrix, 2, 0.002
viewMatrix, 4, 0.004
projectionMatrix, 3, 0.003
draw, 2332, 2.332
clear, 3, 0.003
update, 1482, 1.482
modelMatrix, 3, 0.003
viewMatrix, 3, 0.003
projectionMatrix, 3, 0.003
draw, 2328, 2.328
clear, 3, 0.003
update, 1552, 1.552
modelMatrix, 3, 0.003
viewMatrix, 4, 0.004
projectionMatrix, 5, 0.005
draw, 2665, 2.665
clear, 3, 0.003
update, 1509, 1.509
modelMatrix, 3, 0.003
viewMatrix, 4, 0.004
projectionMatrix, 3, 0.003
draw, 2406, 2.406
clear, 3, 0.003
update, 1493, 1.493
modelMatrix, 3, 0.003
viewMatrix, 4, 0.004
projectionMatrix, 4, 0.004
draw, 2634, 2.634
clear, 3, 0.003
update, 1573, 1.573
modelMatrix, 3, 0.003
viewMatrix, 4, 0.004
projectionMatrix, 4, 0.004
draw, 2515, 2.515
clear, 4, 0.004
update, 1541, 1.541
modelMatrix, 2, 0.002
viewMatrix, 4, 0.004
projectionMatrix, 3, 0.003
draw, 2504, 2.504
clear, 3, 0.003
update, 1131, 1.131
modelMatrix, 2, 0.002
viewMatrix, 3, 0.003
projectionMatrix, 3, 0.003
draw, 2009, 2.009
clear, 3, 0.003
update, 1351, 1.351
modelMatrix, 2, 0.002
viewMatrix, 4, 0.004
projectionMatrix, 4, 0.004
draw, 2328, 2.328
clear, 4, 0.004
update, 1576, 1.576
modelMatrix, 3, 0.003
viewMatrix, 4, 0.004
projectionMatrix, 5, 0.005
draw, 2997, 2.997
clear, 3, 0.003
update, 1606, 1.606
modelMatrix, 3, 0.003
viewMatrix, 12, 0.012
projectionMatrix, 4, 0.004
draw, 2561, 2.561
clear, 4, 0.004
update, 1570, 1.57
modelMatrix, 3, 0.003
viewMatrix, 6, 0.006
projectionMatrix, 5, 0.005
draw, 2560, 2.56
clear, 5, 0.005
update, 1466, 1.466
modelMatrix, 3, 0.003
viewMatrix, 5, 0.005
projectionMatrix, 4, 0.004
draw, 2364, 2.364
clear, 3, 0.003
update, 1756, 1.756
modelMatrix, 4, 0.004
viewMatrix, 5, 0.005
projectionMatrix, 4, 0.004
draw, 2739, 2.739
clear, 4, 0.004
update, 1633, 1.633
modelMatrix, 5, 0.005
viewMatrix, 6, 0.006
projectionMatrix, 4, 0.004
draw, 2635, 2.635
clear, 4, 0.004
