Renderer, 33, 0.033
init, 5913, 5.913
clear, 8, 0.008
update, 497, 0.497
modelMatrix, 10, 0.01
viewMatrix, 14, 0.014
projectionMatrix, 14, 0.014
draw, 6927, 6.927
clear, 6, 0.006
update, 14365, 14.365
modelMatrix, 5, 0.005
viewMatrix, 11, 0.011
projectionMatrix, 4, 0.004
draw, 48935, 48.935
clear, 12, 0.012
update, 2414, 2.414
modelMatrix, 5, 0.005
viewMatrix, 6, 0.006
projectionMatrix, 4, 0.004
draw, 3408, 3.408
clear, 4, 0.004
update, 5744, 5.744
modelMatrix, 4, 0.004
viewMatrix, 5, 0.005
projectionMatrix, 3, 0.003
draw, 6716, 6.716
clear, 3, 0.003
update, 1242, 1.242
modelMatrix, 2, 0.002
viewMatrix, 3, 0.003
projectionMatrix, 3, 0.003
draw, 2122, 2.122
clear, 5, 0.005
update, 1376, 1.376
modelMatrix, 4, 0.004
viewMatrix, 4, 0.004
projectionMatrix, 3, 0.003
draw, 2283, 2.283
clear, 2, 0.002
update, 865, 0.865
modelMatrix, 2, 0.002
viewMatrix, 3, 0.003
projectionMatrix, 3, 0.003
draw, 1774, 1.774
clear, 3, 0.003
update, 1443, 1.443
modelMatrix, 3, 0.003
viewMatrix, 5, 0.005
projectionMatrix, 3, 0.003
draw, 3633, 3.633
clear, 3, 0.003
update, 783, 0.783
modelMatrix, 2, 0.002
viewMatrix, 4, 0.004
projectionMatrix, 4, 0.004
draw, 1691, 1.691
clear, 4, 0.004
update, 2996, 2.996
modelMatrix, 4, 0.004
viewMatrix, 4, 0.004
projectionMatrix, 3, 0.003
draw, 4049, 4.049
clear, 4, 0.004
update, 5440, 5.44
modelMatrix, 3, 0.003
viewMatrix, 5, 0.005
projectionMatrix, 7, 0.007
draw, 6376, 6.376
clear, 3, 0.003
update, 1417, 1.417
modelMatrix, 3, 0.003
viewMatrix, 6, 0.006
projectionMatrix, 6, 0.006
draw, 2363, 2.363
clear, 6, 0.006
update, 1318, 1.318
modelMatrix, 4, 0.004
viewMatrix, 5, 0.005
projectionMatrix, 4, 0.004
draw, 3492, 3.492
clear, 4, 0.004
update, 880, 0.88
modelMatrix, 2, 0.002
viewMatrix, 4, 0.004
projectionMatrix, 12, 0.012
draw, 1828, 1.828
clear, 3, 0.003
